OpptyNum,Topic,(IG)CustomerContactIndexValue,ContactName,(IG)CustomerAccountIndex,Account,Contact,Budget Amount,Created On,Est. Close Date,Actual Close Date,Est. Revenue,Actual Revenue,(IG)ForecastCatIndex,Forecast category,(IG)SalesStageIndex,Sales Stage,(IG)StatusIndex,Status,(IG)StatusReasonIndex,Status Reason,(IG)PurchaseTimeframeIndex,Purchase Timeframe,Close Probability,)IG)PurchaseProcessIndex,Purchase Process,Owner,Created By,Price List,Revenue,Currency,Description
31027,[31027] Opportunity for BOK Financial $43720.81 Immediate,201120,Mark Allen,100936,BOK Financial,Mark.Allen201120@notadomain.test,93023,3/6/2022,8/11/2022,,43720.81,,1,Pipeline,3,Propose,1,Open,1,In Progress,1,Immediate,99,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31028,[31028] Opportunity for Sysco $2137.8 This Quarter,200977,Karen Young,100056,Sysco,Karen.Young200977@notadomain.test,17815,5/9/2022,5/9/2022,5/9/2022,2137.8,0,6,Lost,3,Propose,3,Lost,5,Out-Sold,2,This Quarter,4,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31029,[31029] Opportunity for Valvoline $8806.08 This Year,203661,Amy Lee,100894,Valvoline,Amy.Lee203661@notadomain.test,9173,4/11/2022,4/11/2022,4/11/2022,8806.08,0,6,Lost,1,Qualify,3,Lost,4,Canceled,4,This Year,43,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31030,[31030] Opportunity for GoDaddy $24483.69 This Quarter,201067,Shirley Hill,100787,GoDaddy,Shirley.Hill201067@notadomain.test,24731,4/26/2022,4/26/2022,4/26/2022,24483.69,0,6,Lost,2,Develop,3,Lost,5,Out-Sold,2,This Quarter,65,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31031,[31031] Opportunity for Las Vegas Sands $68250.47 Next Quarter,203560,Chris Roberts,100235,Las Vegas Sands,Chris.Roberts203560@notadomain.test,86393,3/24/2022,3/24/2022,3/24/2022,68250.47,0,6,Lost,2,Develop,3,Lost,5,Out-Sold,3,Next Quarter,97,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31032,[31032] Opportunity for William Lyon Homes $55030.5 This Quarter,200222,Christopher Walker,101054,William Lyon Homes,Christopher.Walker200222@notadomain.test,87350,4/1/2022,6/25/2022,,55030.5,,4,Omitted,3,Propose,1,Open,2,On Hold,2,This Quarter,9,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31033,[31033] Opportunity for Scientific Games $4724.19 Immediate,203310,Daniel Washington,100711,Scientific Games,Daniel.Washington203310@notadomain.test,17497,4/8/2022,4/8/2022,4/8/2022,4724.19,4724.19,5,Won,4,Close,2,Won,3,Won,1,Immediate,29,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31034,[31034] Opportunity for Raytheon Technologies $16464.06 This Year,200899,Karen Tan,100039,Raytheon Technologies,Karen.Tan200899@notadomain.test,20326,3/8/2022,3/8/2022,3/8/2022,16464.06,16464.06,5,Won,1,Qualify,2,Won,3,Won,4,This Year,34,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31035,[31035] Opportunity for Rent-A-Center $33738.5 Immediate,203928,Paul Tompson,100844,Rent-A-Center,Paul.Tompson203928@notadomain.test,67477,4/30/2022,4/30/2022,4/30/2022,33738.5,0,6,Lost,1,Qualify,3,Lost,4,Canceled,1,Immediate,36,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31036,[31036] Opportunity for Air Products & Chemicals $35211.2 Immediate,202049,Matthew Thompson,100355,Air Products & Chemicals,Matthew.Thompson202049@notadomain.test,88028,4/28/2022,7/4/2022,,35211.2,,1,Pipeline,1,Qualify,1,Open,2,On Hold,1,Immediate,90,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31037,[31037] Opportunity for Tyson Foods $572 Next Quarter,200274,Bob Robinson,100079,Tyson Foods,Bob.Robinson200274@notadomain.test,715,5/2/2022,5/2/2022,5/2/2022,572,0,6,Lost,3,Propose,3,Lost,4,Canceled,3,Next Quarter,85,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31038,[31038] Opportunity for Fortune Brands Home & Security $20177.04 Unknown,202702,Ted Tompson,100494,Fortune Brands Home & Security,Ted.Tompson202702@notadomain.test,77604,5/10/2022,7/26/2022,,20177.04,,2,Best case,3,Propose,1,Open,1,In Progress,5,Unknown,85,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31039,[31039] Opportunity for Edgewell Personal Care $95454.94 Immediate,201582,Chris Hernandez,100958,Edgewell Personal Care,Chris.Hernandez201582@notadomain.test,97403,3/3/2022,3/3/2022,3/3/2022,95454.94,0,6,Lost,2,Develop,3,Lost,4,Canceled,1,Immediate,65,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31040,[31040] Opportunity for Rent-A-Center $20305 This Year,203437,Lisa Phillips,100844,Rent-A-Center,Lisa.Phillips203437@notadomain.test,81220,3/7/2022,3/7/2022,3/7/2022,20305,0,6,Lost,4,Close,3,Lost,4,Canceled,4,This Year,98,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31041,[31041] Opportunity for Rexnord $49838.58 This Quarter,203234,Ted Rodriguez,100952,Rexnord,Ted.Rodriguez203234@notadomain.test,50342,4/27/2022,6/18/2022,,49838.58,,4,Omitted,1,Qualify,1,Open,2,On Hold,2,This Quarter,51,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31042,[31042] Opportunity for Lockheed Martin $51285.7 This Quarter,200080,Sara Thompson,100057,Lockheed Martin,Sara.Thompson200080@notadomain.test,61790,4/17/2022,4/17/2022,4/17/2022,51285.7,51285.7,5,Won,2,Develop,2,Won,3,Won,2,This Quarter,35,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31043,[31043] Opportunity for Country Financial $8925.7 Unknown,204607,Daniel Evans,100656,Country Financial,Daniel.Evans204607@notadomain.test,89257,3/10/2022,3/10/2022,3/10/2022,8925.7,0,6,Lost,2,Develop,3,Lost,4,Canceled,5,Unknown,6,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31044,[31044] Opportunity for Land O'Lakes $46504.98 Immediate,203514,Beatrice Thompson,100232,Land O'Lakes,Beatrice.Thompson203514@notadomain.test,80181,2/25/2022,7/21/2022,,46504.98,,4,Omitted,2,Develop,1,Open,1,In Progress,1,Immediate,58,3,Unknown,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31045,[31045] Opportunity for Kennametal $2620.62 Immediate,200172,Jacob Wills,100899,Kennametal,Jacob.Wills200172@notadomain.test,4853,5/15/2022,5/29/2022,,2620.62,,4,Omitted,4,Close,1,Open,2,On Hold,1,Immediate,58,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31046,[31046] Opportunity for Range Resources $4896.49 Unknown,200457,Steven Smith,100821,Range Resources,Steven.Smith200457@notadomain.test,25771,4/6/2022,4/6/2022,4/6/2022,4896.49,0,6,Lost,4,Close,3,Lost,5,Out-Sold,5,Unknown,15,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31047,[31047] Opportunity for Viacom $34789.35 Immediate,200393,Annabelle Morales,101011,Viacom,Annabelle.Morales200393@notadomain.test,58965,4/19/2022,6/26/2022,,34789.35,,2,Best case,2,Develop,1,Open,1,In Progress,1,Immediate,19,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31048,[31048] Opportunity for PG&E $11684.24 Next Quarter,204906,Sandra Smith,100189,PG&E,Sandra.Smith204906@notadomain.test,30748,2/28/2022,2/28/2022,2/28/2022,11684.24,11684.24,5,Won,3,Propose,2,Won,3,Won,3,Next Quarter,26,2,Committee,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
31049,[31049] Opportunity for Centene $11808.6 Next Quarter,201532,Annabelle Wright,100042,Centene,Annabelle.Wright201532@notadomain.test,19681,3/17/2022,7/22/2022,,11808.6,,2,Best case,4,Close,1,Open,1,In Progress,3,Next Quarter,5,1,Individual,Alan Garcia,Alan Garcia,Standard Price List,System Generated,US Dollar,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
